SampleName,Season,Year,Day,Site,Zone,Species,Tissue,Replicate,Type,Transect,SampleNumber
F152_SCH_MID_PuB1,F,15,2,SCH,MID,Pu,B,1,Alga,1,144
F152_SCH_MID_PuB2,F,15,2,SCH,MID,Pu,B,2,Alga,1,145
F152_SCH_MID_PuB3,F,15,2,SCH,MID,Pu,B,3,Alga,1,146
F152_SCH_MID_PuB4,F,15,2,SCH,MID,Pu,B,4,Alga,2,147
F152_SCH_MID_PuB5,F,15,2,SCH,MID,Pu,B,5,Alga,2,148
F152_SCH_MID_PuB6,F,15,2,SCH,MID,Pu,B,6,Alga,2,149
F152_SCH_MID_PuH1,F,15,2,SCH,MID,Pu,H,1,Alga,1,150
F152_SCH_MID_PuH2,F,15,2,SCH,MID,Pu,H,2,Alga,1,151
F152_SCH_MID_PuH3,F,15,2,SCH,MID,Pu,H,3,Alga,1,152
F152_SCH_MID_PuH4,F,15,2,SCH,MID,Pu,H,4,Alga,2,153
F152_SCH_MID_PuH5,F,15,2,SCH,MID,Pu,H,5,Alga,2,154
F152_SCH_MID_PuH6,F,15,2,SCH,MID,Pu,H,6,Alga,2,155
F161_SCH_MID_PuB1,F,16,1,SCH,MID,Pu,B,1,Alga,1,228
F161_SCH_MID_PuB2,F,16,1,SCH,MID,Pu,B,2,Alga,1,229
F161_SCH_MID_PuB3,F,16,1,SCH,MID,Pu,B,3,Alga,1,230
F161_SCH_MID_PuB4,F,16,1,SCH,MID,Pu,B,4,Alga,2,231
F161_SCH_MID_PuB5,F,16,1,SCH,MID,Pu,B,5,Alga,2,232
F161_SCH_MID_PuB6,F,16,1,SCH,MID,Pu,B,6,Alga,2,233
F161_SCH_MID_PuH1,F,16,1,SCH,MID,Pu,H,1,Alga,1,234
F161_SCH_MID_PuH2,F,16,1,SCH,MID,Pu,H,2,Alga,1,235
F161_SCH_MID_PuH3,F,16,1,SCH,MID,Pu,H,3,Alga,1,236
F161_SCH_MID_PuH4,F,16,1,SCH,MID,Pu,H,4,Alga,2,237
F161_SCH_MID_PuH6,F,16,1,SCH,MID,Pu,H,6,Alga,2,238
F162_SCH_MID_PuB1,F,16,2,SCH,MID,Pu,B,1,Alga,1,310
F162_SCH_MID_PuB3,F,16,2,SCH,MID,Pu,B,3,Alga,1,311
F162_SCH_MID_PuB4,F,16,2,SCH,MID,Pu,B,4,Alga,2,312
F162_SCH_MID_PuB5,F,16,2,SCH,MID,Pu,B,5,Alga,2,313
F162_SCH_MID_PuB6,F,16,2,SCH,MID,Pu,B,6,Alga,2,314
F162_SCH_MID_PuH4,F,16,2,SCH,MID,Pu,H,4,Alga,2,315
F162_SCH_MID_PuH5,F,16,2,SCH,MID,Pu,H,5,Alga,2,316
S151_SCH_MID_PuB1,S,15,1,SCH,MID,Pu,B,1,Alga,1,561
S151_SCH_MID_PuB2,S,15,1,SCH,MID,Pu,B,2,Alga,1,562
S151_SCH_MID_PuB3,S,15,1,SCH,MID,Pu,B,3,Alga,1,563
S151_SCH_MID_PuB4,S,15,1,SCH,MID,Pu,B,4,Alga,2,564
S151_SCH_MID_PuB5,S,15,1,SCH,MID,Pu,B,5,Alga,2,565
S151_SCH_MID_PuB6,S,15,1,SCH,MID,Pu,B,6,Alga,2,566
S151_SCH_MID_PuH1,S,15,1,SCH,MID,Pu,H,1,Alga,1,567
S151_SCH_MID_PuH2,S,15,1,SCH,MID,Pu,H,2,Alga,1,568
S151_SCH_MID_PuH3,S,15,1,SCH,MID,Pu,H,3,Alga,1,569
S151_SCH_MID_PuH4,S,15,1,SCH,MID,Pu,H,4,Alga,2,570
S151_SCH_MID_PuH5,S,15,1,SCH,MID,Pu,H,5,Alga,2,571
S151_SCH_MID_PuH6,S,15,1,SCH,MID,Pu,H,6,Alga,2,572
S152_SCH_MID_PuB1,S,15,2,SCH,MID,Pu,B,1,Alga,1,951
S152_SCH_MID_PuB2,S,15,2,SCH,MID,Pu,B,2,Alga,1,952
S152_SCH_MID_PuB3,S,15,2,SCH,MID,Pu,B,3,Alga,1,953
S152_SCH_MID_PuB4,S,15,2,SCH,MID,Pu,B,4,Alga,2,954
S152_SCH_MID_PuB5,S,15,2,SCH,MID,Pu,B,5,Alga,2,955
S152_SCH_MID_PuB6,S,15,2,SCH,MID,Pu,B,6,Alga,2,956
S152_SCH_MID_PuH1,S,15,2,SCH,MID,Pu,H,1,Alga,1,957
S152_SCH_MID_PuH2,S,15,2,SCH,MID,Pu,H,2,Alga,1,958
S152_SCH_MID_PuH3,S,15,2,SCH,MID,Pu,H,3,Alga,1,959
S152_SCH_MID_PuH4,S,15,2,SCH,MID,Pu,H,4,Alga,2,960
S152_SCH_MID_PuH5,S,15,2,SCH,MID,Pu,H,5,Alga,2,961
S152_SCH_MID_PuH6,S,15,2,SCH,MID,Pu,H,6,Alga,2,962
S161_SCH_MID_PuB1,S,16,1,SCH,MID,Pu,B,1,Alga,1,1342
S161_SCH_MID_PuB2,S,16,1,SCH,MID,Pu,B,2,Alga,1,1343
S161_SCH_MID_PuB3,S,16,1,SCH,MID,Pu,B,3,Alga,1,1344
S161_SCH_MID_PuB4,S,16,1,SCH,MID,Pu,B,4,Alga,2,1345
S161_SCH_MID_PuB5,S,16,1,SCH,MID,Pu,B,5,Alga,2,1346
S161_SCH_MID_PuB6,S,16,1,SCH,MID,Pu,B,6,Alga,2,1347
S161_SCH_MID_PuH1,S,16,1,SCH,MID,Pu,H,1,Alga,1,1348
S161_SCH_MID_PuH2,S,16,1,SCH,MID,Pu,H,2,Alga,1,1349
S161_SCH_MID_PuH3,S,16,1,SCH,MID,Pu,H,3,Alga,1,1350
S161_SCH_MID_PuH4,S,16,1,SCH,MID,Pu,H,4,Alga,2,1351
S161_SCH_MID_PuH5,S,16,1,SCH,MID,Pu,H,5,Alga,2,1352
S161_SCH_MID_PuH6,S,16,1,SCH,MID,Pu,H,6,Alga,2,1353
S162_SCH_MID_PuB1,S,16,2,SCH,MID,Pu,B,1,Alga,1,1607
S162_SCH_MID_PuB2,S,16,2,SCH,MID,Pu,B,2,Alga,1,1608
S162_SCH_MID_PuB3,S,16,2,SCH,MID,Pu,B,3,Alga,1,1609
S162_SCH_MID_PuB4,S,16,2,SCH,MID,Pu,B,4,Alga,2,1610
S162_SCH_MID_PuB5,S,16,2,SCH,MID,Pu,B,5,Alga,2,1611
S162_SCH_MID_PuB6,S,16,2,SCH,MID,Pu,B,6,Alga,2,1612
S162_SCH_MID_PuH1,S,16,2,SCH,MID,Pu,H,1,Alga,1,1613
S162_SCH_MID_PuH2,S,16,2,SCH,MID,Pu,H,2,Alga,1,1614
S162_SCH_MID_PuH3,S,16,2,SCH,MID,Pu,H,3,Alga,1,1615
S162_SCH_MID_PuH4,S,16,2,SCH,MID,Pu,H,4,Alga,2,1616
S162_SCH_MID_PuH5,S,16,2,SCH,MID,Pu,H,5,Alga,2,1617
S162_SCH_MID_PuH6,S,16,2,SCH,MID,Pu,H,6,Alga,2,1618
S151_Amo_PuB1,S,15,1,Amo,,Pu,B,1,Alga,1,317
S151_Amo_PuB2,S,15,1,Amo,,Pu,B,2,Alga,1,318
S151_Amo_PuB3,S,15,1,Amo,,Pu,B,3,Alga,1,319
S151_Amo_PuB4,S,15,1,Amo,,Pu,B,4,Alga,2,320
S151_Amo_PuB5,S,15,1,Amo,,Pu,B,5,Alga,2,321
S151_Amo_PuB6,S,15,1,Amo,,Pu,B,6,Alga,2,322
S151_Amo_PuH1,S,15,1,Amo,,Pu,H,1,Alga,1,323
S151_Amo_PuH2,S,15,1,Amo,,Pu,H,2,Alga,1,324
S151_Amo_PuH3,S,15,1,Amo,,Pu,H,3,Alga,1,325
S151_Amo_PuH4,S,15,1,Amo,,Pu,H,4,Alga,2,326
S151_Amo_PuH5,S,15,1,Amo,,Pu,H,5,Alga,2,327
S151_Amo_PuH6,S,15,1,Amo,,Pu,H,6,Alga,2,328
S151_Bodo_PuB1,S,15,1,Bodo,,Pu,B,1,Alga,1,363
S151_Bodo_PuB2,S,15,1,Bodo,,Pu,B,2,Alga,1,364
S151_Bodo_PuB3,S,15,1,Bodo,,Pu,B,3,Alga,1,365
S151_Bodo_PuB4,S,15,1,Bodo,,Pu,B,4,Alga,2,366
S151_Bodo_PuB5,S,15,1,Bodo,,Pu,B,5,Alga,2,367
S151_Bodo_PuB6,S,15,1,Bodo,,Pu,B,6,Alga,2,368
S151_Bodo_PuH1,S,15,1,Bodo,,Pu,H,1,Alga,1,369
S151_Bodo_PuH2,S,15,1,Bodo,,Pu,H,2,Alga,1,370
S151_Bodo_PuH3,S,15,1,Bodo,,Pu,H,3,Alga,1,371
S151_Bodo_PuH4,S,15,1,Bodo,,Pu,H,4,Alga,2,372
S151_Bodo_PuH5,S,15,1,Bodo,,Pu,H,5,Alga,2,373
S151_Bodo_PuH6,S,15,1,Bodo,,Pu,H,6,Alga,2,374
S151_Oban_PuB1,S,15,1,Oban,,Pu,B,1,Alga,1,479
S151_Oban_PuB2,S,15,1,Oban,,Pu,B,2,Alga,1,480
S151_Oban_PuB3,S,15,1,Oban,,Pu,B,3,Alga,1,481
S151_Oban_PuB4,S,15,1,Oban,,Pu,B,4,Alga,2,482
S151_Oban_PuB5,S,15,1,Oban,,Pu,B,5,Alga,2,483
S151_Oban_PuB6,S,15,1,Oban,,Pu,B,6,Alga,2,484
S151_Oban_PuH1,S,15,1,Oban,,Pu,H,1,Alga,1,485
S151_Oban_PuH2,S,15,1,Oban,,Pu,H,2,Alga,1,486
S151_Oban_PuH3,S,15,1,Oban,,Pu,H,3,Alga,1,487
S151_Oban_PuH4,S,15,1,Oban,,Pu,H,4,Alga,2,488
S151_Oban_PuH5,S,15,1,Oban,,Pu,H,5,Alga,2,489
S151_Oban_PuH6,S,15,1,Oban,,Pu,H,6,Alga,2,490
S151_Sid_PuB1,S,15,1,Sid,,Pu,B,1,Alga,1,591
S151_Sid_PuB2,S,15,1,Sid,,Pu,B,2,Alga,1,592
S151_Sid_PuB3,S,15,1,Sid,,Pu,B,3,Alga,1,593
S151_Sid_PuB4,S,15,1,Sid,,Pu,B,4,Alga,2,594
S151_Sid_PuB5,S,15,1,Sid,,Pu,B,5,Alga,2,595
S151_Sid_PuB6,S,15,1,Sid,,Pu,B,6,Alga,2,596
S151_Sid_PuH1,S,15,1,Sid,,Pu,H,1,Alga,1,597
S151_Sid_PuH2,S,15,1,Sid,,Pu,H,2,Alga,1,598
S151_Sid_PuH3,S,15,1,Sid,,Pu,H,3,Alga,1,599
S151_Sid_PuH4,S,15,1,Sid,,Pu,H,4,Alga,2,600
S151_Sid_PuH5,S,15,1,Sid,,Pu,H,5,Alga,2,601
S151_Sid_PuH6,S,15,1,Sid,,Pu,H,6,Alga,2,602
S152_Amo_PuB1,S,15,2,Amo,,Pu,B,1,Alga,1,710
S152_Amo_PuB2,S,15,2,Amo,,Pu,B,2,Alga,1,711
S152_Amo_PuB3,S,15,2,Amo,,Pu,B,3,Alga,1,712
S152_Amo_PuB4,S,15,2,Amo,,Pu,B,4,Alga,2,713
S152_Amo_PuB5,S,15,2,Amo,,Pu,B,5,Alga,2,714
S152_Amo_PuB6,S,15,2,Amo,,Pu,B,6,Alga,2,715
S152_Amo_PuH1,S,15,2,Amo,,Pu,H,1,Alga,1,716
S152_Amo_PuH2,S,15,2,Amo,,Pu,H,2,Alga,1,717
S152_Amo_PuH3,S,15,2,Amo,,Pu,H,3,Alga,1,718
S152_Amo_PuH4,S,15,2,Amo,,Pu,H,4,Alga,2,719
S152_Amo_PuH5,S,15,2,Amo,,Pu,H,5,Alga,2,720
S152_Amo_PuH6,S,15,2,Amo,,Pu,H,6,Alga,2,721
S152_Bodo_PuB1,S,15,2,Bodo,,Pu,B,1,Alga,1,758
S152_Bodo_PuB2,S,15,2,Bodo,,Pu,B,2,Alga,1,759
S152_Bodo_PuB3,S,15,2,Bodo,,Pu,B,3,Alga,1,760
S152_Bodo_PuB4,S,15,2,Bodo,,Pu,B,4,Alga,2,761
S152_Bodo_PuB5,S,15,2,Bodo,,Pu,B,5,Alga,2,762
S152_Bodo_PuB6,S,15,2,Bodo,,Pu,B,6,Alga,2,763
S152_Bodo_PuH1,S,15,2,Bodo,,Pu,H,1,Alga,1,764
S152_Bodo_PuH2,S,15,2,Bodo,,Pu,H,2,Alga,1,765
S152_Bodo_PuH3,S,15,2,Bodo,,Pu,H,3,Alga,1,766
S152_Bodo_PuH4,S,15,2,Bodo,,Pu,H,4,Alga,2,767
S152_Bodo_PuH5,S,15,2,Bodo,,Pu,H,5,Alga,2,768
S152_Bodo_PuH6,S,15,2,Bodo,,Pu,H,6,Alga,2,769
S152_Oban_PuB1,S,15,2,Oban,,Pu,B,1,Alga,1,866
S152_Oban_PuB2,S,15,2,Oban,,Pu,B,2,Alga,1,867
S152_Oban_PuB3,S,15,2,Oban,,Pu,B,3,Alga,1,868
S152_Oban_PuB4,S,15,2,Oban,,Pu,B,4,Alga,2,869
S152_Oban_PuB5,S,15,2,Oban,,Pu,B,5,Alga,2,870
S152_Oban_PuB6,S,15,2,Oban,,Pu,B,6,Alga,2,871
S152_Oban_PuH1,S,15,2,Oban,,Pu,H,1,Alga,1,872
S152_Oban_PuH2,S,15,2,Oban,,Pu,H,2,Alga,1,873
S152_Oban_PuH3,S,15,2,Oban,,Pu,H,3,Alga,1,874
S152_Oban_PuH4,S,15,2,Oban,,Pu,H,4,Alga,2,875
S152_Oban_PuH5,S,15,2,Oban,,Pu,H,5,Alga,2,876
S152_Oban_PuH6,S,15,2,Oban,,Pu,H,6,Alga,2,877
S152_Sid_PuB1,S,15,2,Sid,,Pu,B,1,Alga,1,983
S152_Sid_PuB2,S,15,2,Sid,,Pu,B,2,Alga,1,984
S152_Sid_PuB3,S,15,2,Sid,,Pu,B,3,Alga,1,985
S152_Sid_PuB4,S,15,2,Sid,,Pu,B,4,Alga,2,986
S152_Sid_PuB5,S,15,2,Sid,,Pu,B,5,Alga,2,987
S152_Sid_PuB6,S,15,2,Sid,,Pu,B,6,Alga,2,988
S152_Sid_PuH1,S,15,2,Sid,,Pu,H,1,Alga,1,989
S152_Sid_PuH2,S,15,2,Sid,,Pu,H,2,Alga,1,990
S152_Sid_PuH3,S,15,2,Sid,,Pu,H,3,Alga,1,991
S152_Sid_PuH4,S,15,2,Sid,,Pu,H,4,Alga,2,992
S152_Sid_PuH5,S,15,2,Sid,,Pu,H,5,Alga,2,993
S152_Sid_PuH6,S,15,2,Sid,,Pu,H,6,Alga,2,994
S161_Amo_PuB1,S,16,1,Amo,,Pu,B,1,Alga,1,1077
S161_Amo_PuB2,S,16,1,Amo,,Pu,B,2,Alga,1,1078
S161_Amo_PuB3,S,16,1,Amo,,Pu,B,3,Alga,1,1079
S161_Amo_PuB4,S,16,1,Amo,,Pu,B,4,Alga,2,1080
S161_Amo_PuB5,S,16,1,Amo,,Pu,B,5,Alga,2,1081
S161_Amo_PuB6,S,16,1,Amo,,Pu,B,6,Alga,2,1082
S161_Amo_PuH1,S,16,1,Amo,,Pu,H,1,Alga,1,1083
S161_Amo_PuH2,S,16,1,Amo,,Pu,H,2,Alga,1,1084
S161_Amo_PuH3,S,16,1,Amo,,Pu,H,3,Alga,1,1085
S161_Amo_PuH4,S,16,1,Amo,,Pu,H,4,Alga,2,1086
S161_Amo_PuH5,S,16,1,Amo,,Pu,H,5,Alga,2,1087
S161_Amo_PuH6,S,16,1,Amo,,Pu,H,6,Alga,2,1088
S161_Bodo_PuB1,S,16,1,Bodo,,Pu,B,1,Alga,1,1116
S161_Bodo_PuB2,S,16,1,Bodo,,Pu,B,2,Alga,1,1117
S161_Bodo_PuB3,S,16,1,Bodo,,Pu,B,3,Alga,1,1118
S161_Bodo_PuB4,S,16,1,Bodo,,Pu,B,4,Alga,2,1119
S161_Bodo_PuB5,S,16,1,Bodo,,Pu,B,5,Alga,2,1120
S161_Bodo_PuB6,S,16,1,Bodo,,Pu,B,6,Alga,2,1121
S161_Bodo_PuH1,S,16,1,Bodo,,Pu,H,1,Alga,1,1122
S161_Bodo_PuH2,S,16,1,Bodo,,Pu,H,2,Alga,1,1123
S161_Bodo_PuH3,S,16,1,Bodo,,Pu,H,3,Alga,1,1124
S161_Bodo_PuH4,S,16,1,Bodo,,Pu,H,4,Alga,2,1125
S161_Bodo_PuH5,S,16,1,Bodo,,Pu,H,5,Alga,2,1126
S161_Bodo_PuH6,S,16,1,Bodo,,Pu,H,6,Alga,2,1127
S161_Mine_PuB1,S,16,1,Mine,,Pu,B,1,Alga,1,1210
S161_Mine_PuB2,S,16,1,Mine,,Pu,B,2,Alga,1,1211
S161_Mine_PuB3,S,16,1,Mine,,Pu,B,3,Alga,1,1212
S161_Mine_PuB4,S,16,1,Mine,,Pu,B,4,Alga,2,1213
S161_Mine_PuB5,S,16,1,Mine,,Pu,B,5,Alga,2,1214
S161_Mine_PuB6,S,16,1,Mine,,Pu,B,6,Alga,2,1215
S161_Mine_PuH1,S,16,1,Mine,,Pu,H,1,Alga,1,1216
S161_Mine_PuH2,S,16,1,Mine,,Pu,H,2,Alga,1,1217
S161_Mine_PuH3,S,16,1,Mine,,Pu,H,3,Alga,1,1218
S161_Mine_PuH4,S,16,1,Mine,,Pu,H,4,Alga,2,1219
S161_Mine_PuH5,S,16,1,Mine,,Pu,H,5,Alga,2,1220
S161_Mine_PuH6,S,16,1,Mine,,Pu,H,6,Alga,2,1221
S161_Oban_PuB1,S,16,1,Oban,,Pu,B,1,Alga,1,1261
S161_Oban_PuB2,S,16,1,Oban,,Pu,B,2,Alga,1,1262
S161_Oban_PuB3,S,16,1,Oban,,Pu,B,3,Alga,1,1263
S161_Oban_PuB4,S,16,1,Oban,,Pu,B,4,Alga,2,1264
S161_Oban_PuB5,S,16,1,Oban,,Pu,B,5,Alga,2,1265
S161_Oban_PuB6,S,16,1,Oban,,Pu,B,6,Alga,2,1266
S161_Oban_PuH1,S,16,1,Oban,,Pu,H,1,Alga,1,1267
S161_Oban_PuH2,S,16,1,Oban,,Pu,H,2,Alga,1,1268
S161_Oban_PuH3,S,16,1,Oban,,Pu,H,3,Alga,1,1269
S161_Oban_PuH4,S,16,1,Oban,,Pu,H,4,Alga,2,1270
S161_Oban_PuH5,S,16,1,Oban,,Pu,H,5,Alga,2,1271
S161_Oban_PuH6,S,16,1,Oban,,Pu,H,6,Alga,2,1272
S162_Amo_PuB1,S,16,2,Amo,,Pu,B,1,Alga,1,1372
S162_Amo_PuB2,S,16,2,Amo,,Pu,B,2,Alga,1,1373
S162_Amo_PuB3,S,16,2,Amo,,Pu,B,3,Alga,1,1374
S162_Amo_PuB4,S,16,2,Amo,,Pu,B,4,Alga,2,1375
S162_Amo_PuB5,S,16,2,Amo,,Pu,B,5,Alga,2,1376
S162_Amo_PuB6,S,16,2,Amo,,Pu,B,6,Alga,2,1377
S162_Amo_PuH1,S,16,2,Amo,,Pu,H,1,Alga,1,1378
S162_Amo_PuH2,S,16,2,Amo,,Pu,H,2,Alga,1,1379
S162_Amo_PuH3,S,16,2,Amo,,Pu,H,3,Alga,1,1380
S162_Amo_PuH4,S,16,2,Amo,,Pu,H,4,Alga,2,1381
S162_Amo_PuH5,S,16,2,Amo,,Pu,H,5,Alga,2,1382
S162_Amo_PuH6,S,16,2,Amo,,Pu,H,6,Alga,2,1383
S162_Bodo_PuB1,S,16,2,Bodo,,Pu,B,1,Alga,1,1412
S162_Bodo_PuB2,S,16,2,Bodo,,Pu,B,2,Alga,1,1413
S162_Bodo_PuB3,S,16,2,Bodo,,Pu,B,3,Alga,1,1414
S162_Bodo_PuB4,S,16,2,Bodo,,Pu,B,4,Alga,2,1415
S162_Bodo_PuB5,S,16,2,Bodo,,Pu,B,5,Alga,2,1416
S162_Bodo_PuB6,S,16,2,Bodo,,Pu,B,6,Alga,2,1417
S162_Bodo_PuH1,S,16,2,Bodo,,Pu,H,1,Alga,1,1418
S162_Bodo_PuH2,S,16,2,Bodo,,Pu,H,2,Alga,1,1419
S162_Bodo_PuH3,S,16,2,Bodo,,Pu,H,3,Alga,1,1420
S162_Bodo_PuH4,S,16,2,Bodo,,Pu,H,4,Alga,2,1421
S162_Bodo_PuH5,S,16,2,Bodo,,Pu,H,5,Alga,2,1422
S162_Bodo_PuH6,S,16,2,Bodo,,Pu,H,6,Alga,2,1423
S162_Mine_PuB1,S,16,2,Mine,,Pu,B,1,Alga,1,1476
S162_Mine_PuB2,S,16,2,Mine,,Pu,B,2,Alga,1,1477
S162_Mine_PuB3,S,16,2,Mine,,Pu,B,3,Alga,1,1478
S162_Mine_PuB4,S,16,2,Mine,,Pu,B,4,Alga,2,1479
S162_Mine_PuB5,S,16,2,Mine,,Pu,B,5,Alga,2,1480
S162_Mine_PuB6,S,16,2,Mine,,Pu,B,6,Alga,2,1481
S162_Mine_PuH1,S,16,2,Mine,,Pu,H,1,Alga,1,1482
S162_Mine_PuH2,S,16,2,Mine,,Pu,H,2,Alga,1,1483
S162_Mine_PuH3,S,16,2,Mine,,Pu,H,3,Alga,1,1484
S162_Mine_PuH4,S,16,2,Mine,,Pu,H,4,Alga,2,1485
S162_Mine_PuH5,S,16,2,Mine,,Pu,H,5,Alga,2,1486
S162_Mine_PuH6,S,16,2,Mine,,Pu,H,6,Alga,2,1487
S162_Oban_PuB1,S,16,2,Oban,,Pu,B,1,Alga,1,1524
S162_Oban_PuB2,S,16,2,Oban,,Pu,B,2,Alga,1,1525
S162_Oban_PuB3,S,16,2,Oban,,Pu,B,3,Alga,1,1526
S162_Oban_PuB4,S,16,2,Oban,,Pu,B,4,Alga,2,1527
S162_Oban_PuB5,S,16,2,Oban,,Pu,B,5,Alga,2,1528
S162_Oban_PuB6,S,16,2,Oban,,Pu,B,6,Alga,2,1529
S162_Oban_PuH1,S,16,2,Oban,,Pu,H,1,Alga,1,1530
S162_Oban_PuH2,S,16,2,Oban,,Pu,H,2,Alga,1,1531
S162_Oban_PuH3,S,16,2,Oban,,Pu,H,3,Alga,1,1532
S162_Oban_PuH4,S,16,2,Oban,,Pu,H,4,Alga,2,1533
S162_Oban_PuH5,S,16,2,Oban,,Pu,H,5,Alga,2,1534
S162_Oban_PuH6,S,16,2,Oban,,Pu,H,6,Alga,2,1535
S151_Beau_RockB,S,15,1,Beau,,Rock,NA,1,Rock,2,342
S151_Bodo_RockA,S,15,1,Bodo,,Rock,NA,1,Rock,1,375
S151_Bodo_RockB,S,15,1,Bodo,,Rock,NA,1,Rock,1,376
S151_Bodo_RockTr1,S,15,1,Bodo,,Rock,NA,2,Rock,1,377
S151_Bodo_RockTr2,S,15,1,Bodo,,Rock,NA,2,Rock,1,378
S151_Hali_TraA_Rock0_2,S,15,1,Hali,,Rock,NA,1,Rock,1,420
S151_Lew_RockB,S,15,1,Lew,,Rock,NA,1,Rock,2,439
S151_SB_RockA,S,15,1,SB,,Rock,NA,1,Rock,1,495
S151_SB_RockB,S,15,1,SB,,Rock,NA,2,Rock,2,496
S151_Sid_RockA_Fv,S,15,1,Sid,,Rock,NA,1,Rock,1,603
S151_Sid_RockA_Pu,S,15,1,Sid,,Rock,NA,2,Rock,1,604
S151_Tag_RockA,S,15,1,Tagus,,Rock,NA,1,Rock,1,605
S151_Tag_RockB,S,15,1,Tagus,,Rock,NA,1,Rock,2,606
S151_Torr_RockA,S,15,1,Torr,,Rock,NA,1,Rock,1,647
S151_Torr_RockB,S,15,1,Torr,,Rock,NA,1,Rock,2,648
S151_Viana_RockA,S,15,1,Viana,,Rock,NA,1,Rock,1,687
S151_Viana_RockB,S,15,1,Viana,,Rock,NA,1,Rock,2,688
S151_WH_RockA,S,15,1,WH,,Rock,NA,1,Rock,1,706
S151_WH_RockB,S,15,1,WH,,Rock,NA,1,Rock,2,707
S152_Beau_RockA,S,15,2,Beau,,Rock,NA,1,Rock,1,736
S152_Beau_RockB,S,15,2,Beau,,Rock,NA,1,Rock,2,737
S152_Bodo_Rock_Tr1,S,15,2,Bodo,,Rock,NA,1,Rock,1,770
S152_Bodo_Rock_Tr2,S,15,2,Bodo,,Rock,NA,1,Rock,2,771
S152_Bodo_RockA1,S,15,2,Bodo,,Rock,NA,1,Rock,1,772
S152_Bodo_RockA2,S,15,2,Bodo,,Rock,NA,2,Rock,1,773
S152_Cad_RockA,S,15,2,Cad,,Rock,NA,1,Rock,1,798
S152_Cad_RockB,S,15,2,Cad,,Rock,NA,1,Rock,2,799
S152_Hali_TraA_Rock0_2,S,15,2,Hali,,Rock,NA,1,Rock,1,820
S152_Lew_RockA,S,15,2,Lew,,Rock,NA,1,Rock,1,840
S152_Lew_RockB,S,15,2,Lew,,Rock,NA,1,Rock,2,841
S152_Oban_RockA1,S,15,2,Oban,,Rock,NA,1,Rock,1,878
S152_Oban_RockA2,S,15,2,Oban,,Rock,NA,2,Rock,1,879
S152_Sid_RockA,S,15,2,Sid,,Rock,NA,1,Rock,1,995
S152_Sid_RockB,S,15,2,Sid,,Rock,NA,1,Rock,2,996
S152_Viana_RockA,S,15,2,Viana,,Rock,NA,1,Rock,1,1057
S152_Viana_RockB,S,15,2,Viana,,Rock,NA,1,Rock,2,1058
S152_WH_RockA,S,15,2,WH,,Rock,NA,1,Rock,1,1073
S152_WH_RockB,S,15,2,WH,,Rock,NA,1,Rock,2,1074
S161_Cad_RockA,S,16,1,Cad,,Rock,NA,1,Rock,1,1144
S161_Cad_RockB,S,16,1,Cad,,Rock,NA,1,Rock,1,1145
S161_Mine_RockA,S,16,1,Mine,,Rock,NA,1,Rock,1,1222
S161_Mine_RockB,S,16,1,Mine,,Rock,NA,1,Rock,2,1223
S162_Cad_RockA,S,16,2,Cad,,Rock,NA,1,Rock,1,1439
S162_Cad_RockB,S,16,2,Cad,,Rock,NA,1,Rock,2,1440
